County Name,State,2023-07-23
Statewide Unallocated,AL,0
Autauga County,AL,19913
Baldwin County,AL,70521
Barbour County,AL,7582
Bibb County,AL,8149
Blount County,AL,18872
Bullock County,AL,3057
Butler County,AL,6617
Calhoun County,AL,41931
Chambers County,AL,10935
Cherokee County,AL,6803
Chilton County,AL,13073
Choctaw County,AL,2260
Clarke County,AL,8630
Clay County,AL,5223
Cleburne County,AL,4460
Coffee County,AL,17358
Colbert County,AL,21616
Conecuh County,AL,3654
Coosa County,AL,3805
Covington County,AL,11885
Crenshaw County,AL,4766
Cullman County,AL,31723
Dale County,AL,16715
Dallas County,AL,11099
DeKalb County,AL,22664
Elmore County,AL,30079
Escambia County,AL,12549
Etowah County,AL,34402
Fayette County,AL,5949
Franklin County,AL,12248
Geneva County,AL,8001
Greene County,AL,2351
Hale County,AL,5793
Henry County,AL,5915
Houston County,AL,32948
Jackson County,AL,18504
Jefferson County,AL,240736
Lamar County,AL,4819
Lauderdale County,AL,30743
Lawrence County,AL,9487
Lee County,AL,48087
Limestone County,AL,32491
Lowndes County,AL,3410
Macon County,AL,5337
Madison County,AL,117283
Marengo County,AL,6118
Marion County,AL,10209
Marshall County,AL,33237
Mobile County,AL,135840
Monroe County,AL,6796
Montgomery County,AL,74623
Morgan County,AL,46965
Perry County,AL,2701
Pickens County,AL,6520
Pike County,AL,9335
Randolph County,AL,6593
Russell County,AL,13152
St. Clair County,AL,33629
Shelby County,AL,78788
Sumter County,AL,3226
Talladega County,AL,28816
Tallapoosa County,AL,14744
Tuscaloosa County,AL,72031
Walker County,AL,24499
Washington County,AL,4422
Wilcox County,AL,3721
Winston County,AL,9528
Statewide Unallocated,AK,0
Aleutians East Borough,AK,796
Aleutians West Census Area,AK,1167
Municipality of Anchorage,AK,121391
Bethel Census Area,AK,13359
Bristol Bay Borough,AK,608
Denali Borough,AK,477
Dillingham Census Area,AK,2269
Fairbanks North Star Borough,AK,32247
Haines Borough,AK,791
Hoonah-Angoon Census Area,AK,0
City and Borough of Juneau,AK,11389
Kenai Peninsula Borough,AK,21340
Ketchikan Gateway Borough,AK,5013
Kodiak Island Borough,AK,5702
Kusilvak Census Area,AK,1508
Lake and Peninsula Borough,AK,121
Matanuska-Susitna Borough,AK,40348
Nome Census Area,AK,7672
North Slope Borough,AK,4975
Northwest Arctic Borough,AK,5871
Petersburg Borough,AK,179
Prince of Wales - Hyder Census Area,AK,251
City and Borough of Sitka,AK,3392
Municipality of Skagway,AK,30
Southeast Fairbanks Census Area,AK,2316
Valdez-Cordova Census Area,AK,2171
City and Borough of Wrangell,AK,71
City and Borough of Yakutat,AK,63
Yukon-Koyukuk Census Area,AK,1802
Statewide Unallocated,AZ,1
Apache County,AZ,38277
Cochise County,AZ,39794
Coconino County,AZ,53996
Gila County,AZ,21779
Graham County,AZ,14277
Greenlee County,AZ,2810
La Paz County,AZ,6161
Maricopa County,AZ,1552756
Mohave County,AZ,68398
Navajo County,AZ,49652
Pima County,AZ,325955
Pinal County,AZ,158952
Santa Cruz County,AZ,20112
Yavapai County,AZ,61534
Yuma County,AZ,72217
Statewide Unallocated,AR,3033
Arkansas County,AR,7013
Ashley County,AR,6255
Baxter County,AR,10739
Benton County,AR,77493
Boone County,AR,11304
Bradley County,AR,3597
Calhoun County,AR,1197
Carroll County,AR,7293
Chicot County,AR,3125
Clark County,AR,6426
Clay County,AR,5154
Cleburne County,AR,8065
Cleveland County,AR,2684
Columbia County,AR,6797
Conway County,AR,6618
Craighead County,AR,47435
Crawford County,AR,18667
Crittenden County,AR,16717
Cross County,AR,5761
Dallas County,AR,2070
Desha County,AR,3659
Drew County,AR,5645
Faulkner County,AR,43060
Franklin County,AR,4494
Fulton County,AR,3112
Garland County,AR,27112
Grant County,AR,5258
Greene County,AR,19820
Hempstead County,AR,5645
Hot Spring County,AR,13067
Howard County,AR,4660
Independence County,AR,12812
Izard County,AR,4730
Jackson County,AR,7291
Jefferson County,AR,22384
Johnson County,AR,8209
Lafayette County,AR,1510
Lawrence County,AR,6535
Lee County,AR,3346
Lincoln County,AR,5504
Little River County,AR,3890
Logan County,AR,6075
Lonoke County,AR,24045
Madison County,AR,4866
Marion County,AR,4106
Miller County,AR,11636
Mississippi County,AR,16442
Monroe County,AR,2311
Montgomery County,AR,1775
Nevada County,AR,2777
Newton County,AR,2055
Ouachita County,AR,6779
Perry County,AR,3020
Phillips County,AR,5890
Pike County,AR,2965
Poinsett County,AR,10128
Polk County,AR,4654
Pope County,AR,20974
Prairie County,AR,2418
Pulaski County,AR,128164
Randolph County,AR,6466
St. Francis County,AR,8569
Saline County,AR,37232
Scott County,AR,2863
Searcy County,AR,2575
Sebastian County,AR,39367
Sevier County,AR,7125
Sharp County,AR,5718
Stone County,AR,3711
Union County,AR,11312
Van Buren County,AR,4348
Washington County,AR,81088
White County,AR,27147
Woodruff County,AR,2276
Yell County,AR,7599
Statewide Unallocated,CA,4265
Alameda County,CA,389331
Alpine County,CA,139
Amador County,CA,10716
Butte County,CA,42213
Calaveras County,CA,9142
Colusa County,CA,4043
Contra Costa County,CA,279336
Del Norte County,CA,8005
El Dorado County,CA,35164
Fresno County,CA,299234
Glenn County,CA,5877
Humboldt County,CA,23775
Imperial County,CA,72119
Inyo County,CA,4837
Kern County,CA,232982
Kings County,CA,63548
Lake County,CA,13861
Lassen County,CA,10315
Los Angeles County,CA,3534088
Madera County,CA,47006
Marin County,CA,42037
Mariposa County,CA,3403
Mendocino County,CA,17092
Merced County,CA,78697
Modoc County,CA,987
Mono County,CA,3355
Monterey County,CA,99107
Napa County,CA,35205
Nevada County,CA,20521
Orange County,CA,726307
Placer County,CA,82823
Plumas County,CA,3872
Riverside County,CA,742131
Sacramento County,CA,379292
San Benito County,CA,17905
San Bernardino County,CA,717634
San Diego County,CA,991624
City and County of San Francisco,CA,201828
San Joaquin County,CA,213760
San Luis Obispo County,CA,67347
San Mateo County,CA,187553
Santa Barbara County,CA,113829
Santa Clara County,CA,488335
Santa Cruz County,CA,69856
Shasta County,CA,36824
Sierra County,CA,312
Siskiyou County,CA,5558
Solano County,CA,116145
Sonoma County,CA,116047
Stanislaus County,CA,147374
Sutter County,CA,26094
Tehama County,CA,14606
Trinity County,CA,1489
Tulare County,CA,129885
Tuolumne County,CA,17064
Ventura County,CA,223443
Yolo County,CA,50820
Yuba County,CA,20329
Statewide Unallocated,CO,80
Adams County,CO,168289
Alamosa County,CO,6080
Arapahoe County,CO,199619
Archuleta County,CO,2948
Baca County,CO,1086
Bent County,CO,3032
Boulder County,CO,92576
City and County of Broomfield,CO,18649
Chaffee County,CO,5729
Cheyenne County,CO,322
Clear Creek County,CO,1626
Conejos County,CO,2350
Costilla County,CO,720
Crowley County,CO,3564
Custer County,CO,667
Delta County,CO,7364
City and County of Denver,CO,227898
Dolores County,CO,367
Douglas County,CO,102146
Eagle County,CO,18984
Elbert County,CO,5894
El Paso County,CO,240901
Fremont County,CO,19107
Garfield County,CO,18199
Gilpin County,CO,986
Grand County,CO,4083
Gunnison County,CO,3432
Hinsdale County,CO,132
Huerfano County,CO,1804
Jackson County,CO,169
Jefferson County,CO,162971
Kiowa County,CO,337
Kit Carson County,CO,1884
Lake County,CO,1854
La Plata County,CO,16080
Larimer County,CO,111398
Las Animas County,CO,4511
Lincoln County,CO,2211
Logan County,CO,8698
Mesa County,CO,52710
Mineral County,CO,241
Moffat County,CO,3799
Montezuma County,CO,7843
Montrose County,CO,11406
Morgan County,CO,7099
Otero County,CO,5444
Ouray County,CO,892
Park County,CO,3536
Phillips County,CO,1137
Pitkin County,CO,6693
Prowers County,CO,3308
Pueblo County,CO,63202
Rio Blanco County,CO,2257
Rio Grande County,CO,3797
Routt County,CO,7982
Saguache County,CO,1206
San Juan County,CO,209
San Miguel County,CO,2333
Sedgwick County,CO,490
Summit County,CO,12111
Teller County,CO,5850
Washington County,CO,1069
Weld County,CO,94253
Yuma County,CO,2367
Statewide Unallocated,CT,2616
Fairfield County,CT,265869
Hartford County,CT,239113
Litchfield County,CT,42190
Middlesex County,CT,39199
New Haven County,CT,259625
New London County,CT,74543
Tolland County,CT,28151
Windham County,CT,31667
Statewide Unallocated,DE,332
Kent County,DE,65094
New Castle County,DE,189681
Sussex County,DE,79359
Statewide Unallocated,DC,0
District of Columbia,DC,169149
Statewide Unallocated,FL,20363
Alachua County,FL,90634
Baker County,FL,10787
Bay County,FL,55836
Bradford County,FL,9324
Brevard County,FL,177412
Broward County,FL,781299
Calhoun County,FL,4953
Charlotte County,FL,49778
Citrus County,FL,39543
Clay County,FL,67933
Collier County,FL,106951
Columbia County,FL,25945
DeSoto County,FL,11470
Dixie County,FL,4966
Duval County,FL,320808
Escambia County,FL,95288
Flagler County,FL,29239
Franklin County,FL,3559
Gadsden County,FL,17964
Gilchrist County,FL,5703
Glades County,FL,2329
Gulf County,FL,5084
Hamilton County,FL,4576
Hardee County,FL,10518
Hendry County,FL,13970
Hernando County,FL,54546
Highlands County,FL,31185
Hillsborough County,FL,485408
Holmes County,FL,6359
Indian River County,FL,43317
Jackson County,FL,18303
Jefferson County,FL,5024
Lafayette County,FL,3164
Lake County,FL,110303
Lee County,FL,245264
Leon County,FL,114470
Levy County,FL,12937
Liberty County,FL,2996
Madison County,FL,7061
Manatee County,FL,124454
Marion County,FL,106834
Martin County,FL,41399
Miami-Dade County,FL,1560492
Monroe County,FL,2769
Nassau County,FL,27535
Okaloosa County,FL,62522
Okeechobee County,FL,12654
Orange County,FL,479025
Osceola County,FL,145216
Palm Beach County,FL,486711
Pasco County,FL,161458
Pinellas County,FL,279828
Polk County,FL,263740
Putnam County,FL,21322
St. Johns County,FL,79304
St. Lucie County,FL,97329
Santa Rosa County,FL,59757
Sarasota County,FL,122930
Seminole County,FL,133728
Sumter County,FL,30822
Suwannee County,FL,16072
Taylor County,FL,8130
Union County,FL,5140
Volusia County,FL,152326
Wakulla County,FL,12314
Walton County,FL,19888
Washington County,FL,7731
Statewide Unallocated,GA,86623
Appling County,GA,3846
Atkinson County,GA,1703
Bacon County,GA,2853
Baker County,GA,343
Baldwin County,GA,8467
Banks County,GA,3992
Barrow County,GA,23224
Bartow County,GA,26251
Ben Hill County,GA,2352
Berrien County,GA,2318
Bibb County,GA,33807
Bleckley County,GA,1624
Brantley County,GA,2750
Brooks County,GA,2183
Bryan County,GA,8028
Bulloch County,GA,11458
Burke County,GA,3249
Butts County,GA,5595
Calhoun County,GA,1114
Camden County,GA,10542
Candler County,GA,1493
Carroll County,GA,16803
Catoosa County,GA,14249
Charlton County,GA,2567
Chatham County,GA,64518
Chattahoochee County,GA,6921
Chattooga County,GA,5950
Cherokee County,GA,54402
Clarke County,GA,30896
Clay County,GA,394
Clayton County,GA,70154
Clinch County,GA,1575
Cobb County,GA,170357
Coffee County,GA,8792
Colquitt County,GA,9166
Columbia County,GA,24330
Cook County,GA,2281
Coweta County,GA,27822
Crawford County,GA,1420
Crisp County,GA,2686
Dade County,GA,2990
Dawson County,GA,7438
Decatur County,GA,6084
DeKalb County,GA,167662
Dodge County,GA,2283
Dooly County,GA,1680
Dougherty County,GA,16288
Douglas County,GA,34887
Early County,GA,2296
Echols County,GA,507
Effingham County,GA,11883
Elbert County,GA,3008
Emanuel County,GA,3632
Evans County,GA,1674
Fannin County,GA,4654
Fayette County,GA,23119
Floyd County,GA,27015
Forsyth County,GA,53998
Franklin County,GA,5017
Fulton County,GA,235286
Gilmer County,GA,5322
Glascock County,GA,304
Glynn County,GA,20463
Gordon County,GA,13741
Grady County,GA,4168
Greene County,GA,3859
Gwinnett County,GA,215610
Habersham County,GA,9620
Hall County,GA,55852
Hancock County,GA,1635
Haralson County,GA,3902
Harris County,GA,5955
Hart County,GA,3714
Heard County,GA,1785
Henry County,GA,57241
Houston County,GA,29358
Irwin County,GA,1140
Jackson County,GA,21764
Jasper County,GA,2052
Jeff Davis County,GA,2429
Jefferson County,GA,2397
Jenkins County,GA,1151
Johnson County,GA,1668
Jones County,GA,4347
Lamar County,GA,3826
Lanier County,GA,1294
Laurens County,GA,9777
Lee County,GA,4310
Liberty County,GA,13746
Lincoln County,GA,938
Long County,GA,2783
Lowndes County,GA,18287
Lumpkin County,GA,8263
McDuffie County,GA,3306
McIntosh County,GA,2250
Macon County,GA,1420
Madison County,GA,6815
Marion County,GA,1083
Meriwether County,GA,4048
Miller County,GA,1486
Mitchell County,GA,3425
Monroe County,GA,4631
Montgomery County,GA,1590
Morgan County,GA,3579
Murray County,GA,10565
Muscogee County,GA,37706
Newton County,GA,23060
Oconee County,GA,8270
Oglethorpe County,GA,2800
Paulding County,GA,32164
Peach County,GA,4627
Pickens County,GA,6083
Pierce County,GA,2989
Pike County,GA,3112
Polk County,GA,10760
Pulaski County,GA,1438
Putnam County,GA,4341
Quitman County,GA,285
Rabun County,GA,3162
Randolph County,GA,939
Richmond County,GA,43059
Rockdale County,GA,19644
Schley County,GA,589
Screven County,GA,2065
Seminole County,GA,1916
Spalding County,GA,12163
Stephens County,GA,6790
Stewart County,GA,2740
Sumter County,GA,4377
Talbot County,GA,1091
Taliaferro County,GA,211
Tattnall County,GA,3657
Taylor County,GA,1339
Telfair County,GA,1382
Terrell County,GA,1287
Thomas County,GA,9662
Tift County,GA,6876
Toombs County,GA,5992
Towns County,GA,2688
Treutlen County,GA,1273
Troup County,GA,14714
Turner County,GA,1274
Twiggs County,GA,1218
Union County,GA,5413
Upson County,GA,5125
Walker County,GA,15404
Walton County,GA,19493
Ware County,GA,6406
Warren County,GA,748
Washington County,GA,3591
Wayne County,GA,6467
Webster County,GA,280
Wheeler County,GA,994
White County,GA,7727
Whitfield County,GA,30450
Wilcox County,GA,902
Wilkes County,GA,1195
Wilkinson County,GA,1887
Worth County,GA,2584
Statewide Unallocated,HI,9247
Hawaii County,HI,44237
City and County of Honolulu,HI,273658
Kalawao County,HI,0
Kauai County,HI,19948
Maui County,HI,46667
Statewide Unallocated,ID,0
Ada County,ID,161975
Adams County,ID,828
Bannock County,ID,24709
Bear Lake County,ID,1170
Benewah County,ID,2861
Bingham County,ID,11327
Blaine County,ID,7377
Boise County,ID,1308
Bonner County,ID,10364
Bonneville County,ID,35943
Boundary County,ID,2441
Butte County,ID,555
Camas County,ID,184
Canyon County,ID,71326
Caribou County,ID,1670
Cassia County,ID,5648
Clark County,ID,118
Clearwater County,ID,2720
Custer County,ID,709
Elmore County,ID,9249
Franklin County,ID,2597
Fremont County,ID,2436
Gem County,ID,4308
Gooding County,ID,3954
Idaho County,ID,3627
Jefferson County,ID,6894
Jerome County,ID,7180
Kootenai County,ID,47644
Latah County,ID,7782
Lemhi County,ID,1823
Lewis County,ID,1422
Lincoln County,ID,1310
Madison County,ID,13846
Minidoka County,ID,4866
Nez Perce County,ID,10721
Oneida County,ID,968
Owyhee County,ID,2636
Payette County,ID,6865
Power County,ID,1677
Shoshone County,ID,3217
Teton County,ID,2946
Twin Falls County,ID,29101
Valley County,ID,3155
Washington County,ID,2661
Statewide Unallocated,IL,578191
Adams County,IL,26914
Alexander County,IL,1523
Bond County,IL,5144
Boone County,IL,17017
Brown County,IL,2787
Bureau County,IL,10000
Calhoun County,IL,1845
Carroll County,IL,4917
Cass County,IL,5425
Champaign County,IL,83083
Christian County,IL,12529
Clark County,IL,5715
Clay County,IL,5761
Clinton County,IL,13766
Coles County,IL,18430
Cook County,IL,737082
Crawford County,IL,7579
Cumberland County,IL,3917
DeKalb County,IL,25481
De Witt County,IL,5069
Douglas County,IL,7706
DuPage County,IL,233636
Edgar County,IL,6334
Edwards County,IL,2081
Effingham County,IL,12544
Fayette County,IL,8446
Ford County,IL,5358
Franklin County,IL,15028
Fulton County,IL,12278
Gallatin County,IL,1802
Greene County,IL,4204
Grundy County,IL,15719
Hamilton County,IL,2604
Hancock County,IL,5174
Hardin County,IL,1402
Henderson County,IL,1482
Henry County,IL,15351
Iroquois County,IL,8600
Jackson County,IL,19515
Jasper County,IL,3147
Jefferson County,IL,13087
Jersey County,IL,7599
Jo Daviess County,IL,4985
Johnson County,IL,5441
Kane County,IL,159592
Kankakee County,IL,35247
Kendall County,IL,40641
Knox County,IL,15630
Lake County,IL,201227
LaSalle County,IL,30531
Lawrence County,IL,6579
Lee County,IL,11023
Livingston County,IL,12724
Logan County,IL,11905
McDonough County,IL,8791
McHenry County,IL,96049
McLean County,IL,62206
Macon County,IL,38552
Macoupin County,IL,15490
Madison County,IL,85398
Marion County,IL,14026
Marshall County,IL,3380
Mason County,IL,4653
Massac County,IL,4493
Menard County,IL,4407
Mercer County,IL,4821
Monroe County,IL,11084
Montgomery County,IL,11819
Morgan County,IL,11899
Moultrie County,IL,4879
Ogle County,IL,16902
Peoria County,IL,58353
Perry County,IL,8793
Piatt County,IL,5344
Pike County,IL,5994
Pope County,IL,1227
Pulaski County,IL,2002
Putnam County,IL,1369
Randolph County,IL,12461
Richland County,IL,6087
Rock Island County,IL,40925
St. Clair County,IL,66565
Saline County,IL,10058
Sangamon County,IL,73374
Schuyler County,IL,2406
Scott County,IL,1499
Shelby County,IL,7463
Stark County,IL,1836
Stephenson County,IL,14385
Tazewell County,IL,44665
Union County,IL,6699
Vermilion County,IL,33919
Wabash County,IL,4616
Warren County,IL,4879
Washington County,IL,4000
Wayne County,IL,6409
White County,IL,5238
Whiteside County,IL,18859
Will County,IL,209917
Williamson County,IL,27811
Winnebago County,IL,97215
Woodford County,IL,12249
Statewide Unallocated,IN,338760
Adams County,IN,7602
Allen County,IN,103712
Bartholomew County,IN,21330
Benton County,IN,2475
Blackford County,IN,3122
Boone County,IN,15189
Brown County,IN,2586
Carroll County,IN,4222
Cass County,IN,11654
Clark County,IN,31060
Clay County,IN,6826
Clinton County,IN,9188
Crawford County,IN,2548
Daviess County,IN,7469
Dearborn County,IN,13431
Decatur County,IN,7061
DeKalb County,IN,11342
Delaware County,IN,24805
Dubois County,IN,12857
Elkhart County,IN,54150
Fayette County,IN,6871
Floyd County,IN,18913
Fountain County,IN,5404
Franklin County,IN,4400
Fulton County,IN,4914
Gibson County,IN,11631
Grant County,IN,17684
Greene County,IN,7205
Hamilton County,IN,81765
Hancock County,IN,20657
Harrison County,IN,10806
Hendricks County,IN,40758
Henry County,IN,12979
Howard County,IN,25399
Huntington County,IN,11493
Jackson County,IN,12513
Jasper County,IN,9015
Jay County,IN,4851
Jefferson County,IN,9349
Jennings County,IN,6946
Johnson County,IN,42309
Knox County,IN,10741
Kosciusko County,IN,19737
LaGrange County,IN,5849
Lake County,IN,106154
LaPorte County,IN,25421
Lawrence County,IN,11840
Madison County,IN,32665
Marion County,IN,224957
Marshall County,IN,12328
Martin County,IN,2164
Miami County,IN,9261
Monroe County,IN,27629
Montgomery County,IN,10665
Morgan County,IN,16468
Newton County,IN,2561
Noble County,IN,13064
Ohio County,IN,1444
Orange County,IN,5035
Owen County,IN,5835
Parke County,IN,3605
Perry County,IN,4665
Pike County,IN,3728
Porter County,IN,37589
Posey County,IN,6528
Pulaski County,IN,3070
Putnam County,IN,9323
Randolph County,IN,5935
Ripley County,IN,8283
Rush County,IN,4906
St. Joseph County,IN,70553
Scott County,IN,7864
Shelby County,IN,14677
Spencer County,IN,5221
Starke County,IN,4746
Steuben County,IN,9623
Sullivan County,IN,5276
Switzerland County,IN,2310
Tippecanoe County,IN,49917
Tipton County,IN,3528
Union County,IN,2046
Vanderburgh County,IN,57248
Vermillion County,IN,4069
Vigo County,IN,28832
Wabash County,IN,8718
Warren County,IN,2089
Warrick County,IN,20248
Washington County,IN,5990
Wayne County,IN,19198
Wells County,IN,6523
White County,IN,6853
Whitley County,IN,9649
Statewide Unallocated,IA,71
Adair County,IA,1794
Adams County,IA,931
Allamakee County,IA,3212
Appanoose County,IA,3403
Audubon County,IA,1299
Benton County,IA,7143
Black Hawk County,IA,38500
Boone County,IA,6446
Bremer County,IA,6323
Buchanan County,IA,5467
Buena Vista County,IA,6865
Butler County,IA,3774
Calhoun County,IA,3039
Carroll County,IA,5629
Cass County,IA,3267
Cedar County,IA,4991
Cerro Gordo County,IA,12665
Cherokee County,IA,3534
Chickasaw County,IA,3134
Clarke County,IA,2657
Clay County,IA,4750
Clayton County,IA,3986
Clinton County,IA,13727
Crawford County,IA,4987
Dallas County,IA,26604
Davis County,IA,1809
Decatur County,IA,1823
Delaware County,IA,4718
Des Moines County,IA,11061
Dickinson County,IA,4660
Dubuque County,IA,30647
Emmet County,IA,2648
Fayette County,IA,4885
Floyd County,IA,4150
Franklin County,IA,2922
Fremont County,IA,1617
Greene County,IA,2028
Grundy County,IA,3011
Guthrie County,IA,2745
Hamilton County,IA,3951
Hancock County,IA,3244
Hardin County,IA,5002
Harrison County,IA,3805
Henry County,IA,6435
Howard County,IA,2288
Humboldt County,IA,3035
Ida County,IA,2099
Iowa County,IA,4297
Jackson County,IA,5481
Jasper County,IA,10313
Jefferson County,IA,4334
Johnson County,IA,44353
Jones County,IA,6403
Keokuk County,IA,2459
Kossuth County,IA,4313
Lee County,IA,9102
Linn County,IA,63854
Louisa County,IA,2919
Lucas County,IA,2151
Lyon County,IA,3117
Madison County,IA,3644
Mahaska County,IA,5723
Marion County,IA,8799
Marshall County,IA,11247
Mills County,IA,3971
Mitchell County,IA,2794
Monona County,IA,2050
Monroe County,IA,2173
Montgomery County,IA,2566
Muscatine County,IA,11155
O'Brien County,IA,3833
Osceola County,IA,1547
Page County,IA,3796
Palo Alto County,IA,2367
Plymouth County,IA,7026
Pocahontas County,IA,1907
Polk County,IA,145914
Pottawattamie County,IA,27734
Poweshiek County,IA,4579
Ringgold County,IA,1310
Sac County,IA,2832
Scott County,IA,48359
Shelby County,IA,3120
Sioux County,IA,8792
Story County,IA,22987
Tama County,IA,4595
Taylor County,IA,1519
Union County,IA,3144
Van Buren County,IA,1681
Wapello County,IA,10321
Warren County,IA,14388
Washington County,IA,6732
Wayne County,IA,1506
Webster County,IA,11996
Winnebago County,IA,3433
Winneshiek County,IA,4453
